,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Day,Month,Year
268,BUSINESS,4.4,70991,,5000000,Free,0.0,Everyone,Business,24,7,2018
269,BUSINESS,4.4,51507,,5000000,Free,0.0,Everyone,Business,2,8,2018
270,BUSINESS,4.1,1802,26000.0,100000,Free,0.0,Everyone,Business,18,4,2018
271,BUSINESS,3.8,1383,51000.0,100000,Free,0.0,Everyone,Business,12,7,2018
272,BUSINESS,4.3,23175,41000.0,1000000,Free,0.0,Everyone,Business,13,7,2018
273,BUSINESS,3.8,5868,20000.0,500000,Free,0.0,Everyone,Business,3,7,2018
274,BUSINESS,3.5,2111,,100000,Free,0.0,Everyone,Business,30,7,2018
275,BUSINESS,4.1,5448,12000.0,500000,Free,0.0,Everyone,Business,25,7,2018
276,BUSINESS,4.6,4159,48000.0,500000,Free,0.0,Everyone,Business,20,7,2018
277,BUSINESS,4.3,20815,10000.0,1000000,Free,0.0,Everyone,Business,26,7,2018
278,BUSINESS,4.5,78662,22000.0,1000000,Free,0.0,Everyone,Business,13,2,2018
279,BUSINESS,4.1,7149,11000.0,1000000,Free,0.0,Everyone,Business,31,7,2018
280,BUSINESS,4.5,3079,8.5,100000,Free,0.0,Everyone,Business,2,8,2018
281,BUSINESS,4.6,5800,8.6,100000,Free,0.0,Everyone,Business,2,8,2018
282,BUSINESS,4.0,6989,,1000000,Free,0.0,Everyone,Business,16,7,2018
283,BUSINESS,4.2,16422,28000.0,1000000,Free,0.0,Everyone,Business,1,8,2018
284,BUSINESS,4.3,8978,,1000000,Free,0.0,Everyone,Business,25,7,2018
285,BUSINESS,4.2,80804,,5000000,Free,0.0,Everyone,Business,26,2,2018
286,BUSINESS,4.4,42492,,1000000,Free,0.0,Everyone,Business,11,7,2018
287,BUSINESS,4.7,286897,39000.0,10000000,Free,0.0,Everyone,Business,30,5,2017
288,BUSINESS,4.5,103755,14000.0,10000000,Free,0.0,Everyone,Business,11,7,2018
289,BUSINESS,4.2,46505,19000.0,1000000,Free,0.0,Everyone,Business,2,8,2018
290,BUSINESS,4.7,11442,6.8,100000,Paid,4.99,Everyone,Business,25,3,2018
291,BUSINESS,4.8,10295,39000.0,100000,Paid,4.99,Everyone,Business,11,4,2017
292,BUSINESS,4.1,217730,,50000000,Free,0.0,Everyone,Business,2,4,2018
293,BUSINESS,4.3,1002859,35000.0,100000000,Free,0.0,Everyone,Business,2,8,2018
294,BUSINESS,4.4,51510,,5000000,Free,0.0,Everyone,Business,2,8,2018
295,BUSINESS,4.5,413,29000.0,10000,Free,0.0,Everyone,Business,25,7,2018
296,BUSINESS,4.3,23175,41000.0,1000000,Free,0.0,Everyone,Business,13,7,2018
297,COMICS,4.5,1013635,,10000000,Free,0.0,Teen,Comics,31,7,2018
298,COMICS,4.6,24005,4.9,500000,Free,0.0,Adults only 18+,Comics,4,7,2018
299,COMICS,4.7,57106,27000.0,1000000,Free,0.0,Teen,Comics,23,7,2018
300,COMICS,4.7,2249,32000.0,500000,Free,0.0,Everyone,Comics,16,11,2017
301,COMICS,4.8,516,12000.0,50000,Free,0.0,Everyone,Comics;Creativity,3,8,2018
302,COMICS,3.9,834,15000.0,50000,Free,0.0,Mature 17+,Comics,1,8,2018
303,COMICS,4.1,1010,11000.0,50000,Free,0.0,Mature 17+,Comics,7,7,2018
304,COMICS,4.4,238970,28000.0,1000000,Free,0.0,Teen,Comics,9,7,2018
305,COMICS,4.6,302,2.2,10000,Free,0.0,Teen,Comics,3,7,2018
306,COMICS,4.5,438,3.4,10000,Free,0.0,Everyone,Comics,27,12,2017
307,COMICS,4.7,73,8.3,10000,Free,0.0,Everyone,Comics,23,7,2018
308,COMICS,4.4,39,4.3,10000,Free,0.0,Everyone 10+,Comics,3,7,2018
309,COMICS,4.5,144,4.7,10000,Free,0.0,Everyone,Comics,19,7,2018
310,COMICS,3.9,2181,10000.0,100000,Free,0.0,Teen,Comics,5,3,2018
311,COMICS,3.2,93965,15000.0,5000000,Free,0.0,Teen,Comics,3,7,2018
312,COMICS,3.2,1446,7.1,100000,Free,0.0,Mature 17+,Comics,18,5,2018
313,COMICS,4.1,12088,21000.0,1000000,Free,0.0,Mature 17+,Comics,6,7,2018
314,COMICS,4.5,314,6.1,100000,Free,0.0,Everyone,Comics,23,5,2018
315,COMICS,4.2,25671,,1000000,Free,0.0,Teen,Comics,5,6,2018
316,COMICS,4.2,15194,15000.0,1000000,Free,0.0,Teen,Comics,19,7,2018
317,COMICS,3.7,22551,11000.0,1000000,Free,0.0,Teen,Comics,24,7,2018
318,COMICS,4.5,29839,29000.0,1000000,Free,0.0,Teen,Comics,31,7,2018
319,COMICS,4.6,279,3.3,100000,Free,0.0,Everyone,Comics,18,12,2017
320,COMICS,4.5,564387,,5000000,Free,0.0,Everyone,Comics,5,7,2018
321,COMICS,,1330,22000.0,50000,Free,0.0,Everyone,Comics,3,7,2018
322,COMICS,4.7,1677,40000.0,100000,Free,0.0,Everyone,Comics,26,5,2018
323,COMICS,4.4,757,10000.0,10000,Free,0.0,Teen,Comics,24,5,2018
324,COMICS,3.5,115,9.1,10000,Free,0.0,Mature 17+,Comics,13,7,2018
325,COMICS,3.3,125,4.7,5000,Free,0.0,Teen,Comics,24,7,2018
326,COMICS,4.5,9952,38000.0,500000,Free,0.0,Everyone 10+,Comics,31,7,2018
327,COMICS,4.4,18814,,1000000,Free,0.0,Mature 17+,Comics,30,7,2018
328,COMICS,4.2,21,6.7,5000,Free,0.0,Everyone,Comics,31,3,2018
329,COMICS,5.0,15,37000.0,1000,Free,0.0,Everyone,Comics,26,6,2018
330,COMICS,4.4,51981,,5000000,Free,0.0,Everyone,Comics,1,8,2018
331,COMICS,4.7,3596,7.8,10000,Free,0.0,Teen,Comics,16,6,2018
332,COMICS,4.4,1006,19000.0,50000,Free,0.0,Everyone,Comics,3,8,2018
333,COMICS,4.4,5968,5.7,1000000,Free,0.0,Everyone,Comics,28,5,2018
334,COMICS,4.6,4895,35000.0,100000,Free,0.0,Everyone,Comics,2,8,2018
335,COMMUNICATION,4.0,56642847,,1000000000,Free,0.0,Everyone,Communication,1,8,2018
336,COMMUNICATION,4.4,69119316,,1000000000,Free,0.0,Everyone,Communication,3,8,2018
337,COMMUNICATION,4.3,125257,17000.0,10000000,Free,0.0,Teen,Communication,6,6,2018
338,COMMUNICATION,4.3,9642995,,1000000000,Free,0.0,Everyone,Communication,1,8,2018
339,COMMUNICATION,4.4,1429035,,100000000,Free,0.0,Everyone,Communication,25,7,2018
340,COMMUNICATION,4.3,4604324,,1000000000,Free,0.0,Everyone,Communication,2,8,2018
341,COMMUNICATION,4.0,3419249,,1000000000,Free,0.0,Everyone,Communication,21,7,2018
342,COMMUNICATION,4.3,11334799,,500000000,Free,0.0,Everyone,Communication,18,7,2018
343,COMMUNICATION,4.3,158679,8.8,5000000,Free,0.0,Everyone,Communication,3,8,2018
344,COMMUNICATION,4.4,3075028,,100000000,Free,0.0,Everyone,Communication,10,7,2018
345,COMMUNICATION,4.3,4187998,16000.0,100000000,Free,0.0,Everyone,Communication,18,7,2018
346,COMMUNICATION,4.3,659395,11000.0,100000000,Free,0.0,Everyone,Communication,7,6,2018
347,COMMUNICATION,4.3,4785892,11000.0,500000000,Free,0.0,Everyone,Communication,8,6,2018
348,COMMUNICATION,4.3,66602,,50000000,Free,0.0,Everyone,Communication,26,6,2018
349,COMMUNICATION,4.3,30209,15000.0,5000000,Free,0.0,Everyone,Communication,28,7,2018
350,COMMUNICATION,4.0,36901,6.6,5000000,Free,0.0,Everyone,Communication,4,7,2018
351,COMMUNICATION,4.5,5149854,,100000000,Free,0.0,Everyone,Communication,19,7,2018
352,COMMUNICATION,4.3,192948,6.6,10000000,Free,0.0,Everyone,Communication,19,6,2018
353,COMMUNICATION,3.7,99559,,10000000,Free,0.0,Everyone,Communication,30,7,2018
354,COMMUNICATION,4.5,437674,,10000000,Free,0.0,Everyone,Communication,1,8,2018
355,COMMUNICATION,3.9,13698,5.1,10000000,Free,0.0,Everyone,Communication,2,7,2018
356,COMMUNICATION,4.4,2473509,,100000000,Free,0.0,Everyone,Communication,31,7,2018
357,COMMUNICATION,3.6,20769,18000.0,1000000,Free,0.0,Everyone,Communication,11,7,2018
358,COMMUNICATION,4.4,36880,4.0,1000000,Free,0.0,Everyone,Communication,6,7,2018
359,COMMUNICATION,4.2,171031,,10000000,Free,0.0,Everyone,Communication,3,8,2018
360,COMMUNICATION,4.4,63543,,5000000,Free,0.0,Everyone,Communication,2,8,2018
361,COMMUNICATION,4.1,45487,,10000000,Free,0.0,Everyone,Communication,27,10,2016
362,COMMUNICATION,4.4,615381,37000.0,10000000,Free,0.0,Mature 17+,Communication,2,8,2018
363,COMMUNICATION,4.3,2451083,,100000000,Free,0.0,Teen,Communication,3,8,2018
364,COMMUNICATION,4.2,33053,22000.0,5000000,Free,0.0,Everyone,Communication,31,7,2018
365,COMMUNICATION,4.2,5387333,,100000000,Free,0.0,Everyone,Communication,31,7,2018
366,COMMUNICATION,4.4,3648120,3.3,100000000,Free,0.0,Teen,Communication,18,7,2018
367,COMMUNICATION,4.4,136662,32000.0,10000000,Free,0.0,Everyone,Communication,30,7,2018
368,COMMUNICATION,3.9,42370,37000.0,1000000,Free,0.0,Everyone,Communication,25,6,2018
369,COMMUNICATION,4.2,781810,,100000000,Free,0.0,Everyone,Communication,1,8,2018
370,COMMUNICATION,4.4,3128250,,100000000,Free,0.0,Mature 17+,Communication,27,7,2018
371,COMMUNICATION,4.6,2083237,,500000000,Free,0.0,Everyone,Communication,31,7,2018
372,COMMUNICATION,4.3,541389,,10000000,Free,0.0,Everyone,Communication,9,7,2018
373,COMMUNICATION,4.3,46702,,1000000,Free,0.0,Everyone,Communication,4,7,2018
374,COMMUNICATION,4.4,2939,17000.0,100000,Free,0.0,Everyone,Communication,16,7,2018
375,COMMUNICATION,3.7,13761,,10000000,Free,0.0,Everyone,Communication,27,6,2018
376,COMMUNICATION,4.3,258556,,10000000,Free,0.0,Everyone,Communication,25,7,2018
377,COMMUNICATION,3.9,40751,35000.0,10000000,Free,0.0,Teen,Communication,4,11,2016
378,COMMUNICATION,4.5,17712922,40000.0,500000000,Free,0.0,Teen,Communication,2,8,2018
379,COMMUNICATION,3.7,25021,61000.0,5000000,Free,0.0,Everyone,Communication,26,6,2018
380,COMMUNICATION,4.3,27187,66000.0,5000000,Free,0.0,Everyone,Communication,28,7,2018
381,COMMUNICATION,4.4,69119316,,1000000000,Free,0.0,Everyone,Communication,3,8,2018
382,COMMUNICATION,4.0,56646578,,1000000000,Free,0.0,Everyone,Communication,1,8,2018
383,COMMUNICATION,4.3,4785988,11000.0,500000000,Free,0.0,Everyone,Communication,8,6,2018
384,COMMUNICATION,4.0,122498,79.0,10000000,Free,0.0,Everyone,Communication,2,9,2015
385,COMMUNICATION,4.3,11334973,,500000000,Free,0.0,Everyone,Communication,18,7,2018
386,COMMUNICATION,4.0,3419433,,1000000000,Free,0.0,Everyone,Communication,21,7,2018
387,COMMUNICATION,4.1,132014,25000.0,10000000,Free,0.0,Everyone,Communication,18,7,2018
388,COMMUNICATION,4.2,83239,14000.0,5000000,Free,0.0,Everyone,Communication,19,4,2018
389,COMMUNICATION,4.2,594728,,50000000,Free,0.0,Everyone,Communication,19,7,2018
390,COMMUNICATION,4.2,5387446,,100000000,Free,0.0,Everyone,Communication,31,7,2018
391,COMMUNICATION,4.1,10484169,,1000000000,Free,0.0,Everyone,Communication,3,8,2018
392,COMMUNICATION,4.4,3128509,,100000000,Free,0.0,Mature 17+,Communication,27,7,2018
393,COMMUNICATION,4.3,2451093,,100000000,Free,0.0,Teen,Communication,3,8,2018
394,COMMUNICATION,4.2,171031,,10000000,Free,0.0,Everyone,Communication,3,8,2018
395,COMMUNICATION,4.4,2876500,24000.0,100000000,Free,0.0,Everyone,Communication,1,8,2018
396,COMMUNICATION,4.2,781810,,100000000,Free,0.0,Everyone,Communication,1,8,2018
397,COMMUNICATION,4.1,28238,17000.0,1000000,Free,0.0,Everyone,Communication,2,8,2018
398,COMMUNICATION,4.3,335646,8.3,10000000,Free,0.0,Everyone,Communication,26,7,2018
399,COMMUNICATION,4.3,350154,,10000000,Free,0.0,Everyone,Communication,29,7,2018
400,COMMUNICATION,4.5,349384,8.2,10000000,Free,0.0,Everyone,Communication,24,7,2018
401,COMMUNICATION,4.3,346982,,10000000,Free,0.0,Everyone,Communication,23,1,2018
402,COMMUNICATION,4.2,244863,,10000000,Free,0.0,Everyone,Communication,29,5,2018
403,COMMUNICATION,4.2,10790289,,500000000,Free,0.0,Everyone,Communication,26,7,2018
404,COMMUNICATION,4.5,330761,,10000000,Free,0.0,Everyone,Communication,3,7,2018
405,COMMUNICATION,4.3,37320,8.4,1000000,Free,0.0,Everyone,Communication,30,7,2018
406,COMMUNICATION,4.3,12842860,,100000000,Free,0.0,Everyone,Communication,2,8,2018
407,COMMUNICATION,4.3,2546527,,100000000,Free,0.0,Everyone,Communication,3,8,2018
408,COMMUNICATION,4.4,36893,4.0,1000000,Free,0.0,Everyone,Communication,6,7,2018
409,COMMUNICATION,4.2,15880,32000.0,1000000,Free,0.0,Everyone,Communication,3,8,2018
410,COMMUNICATION,4.3,346980,,10000000,Free,0.0,Everyone,Communication,23,1,2018
411,COMMUNICATION,4.3,9643041,,1000000000,Free,0.0,Everyone,Communication,1,8,2018
412,COMMUNICATION,4.4,3075118,,100000000,Free,0.0,Everyone,Communication,10,7,2018
413,COMMUNICATION,4.6,2264916,6.1,50000000,Free,0.0,Everyone,Communication,31,7,2018
414,COMMUNICATION,4.3,541389,,10000000,Free,0.0,Everyone,Communication,9,7,2018
415,COMMUNICATION,4.4,2473693,,100000000,Free,0.0,Everyone,Communication,31,7,2018
416,COMMUNICATION,4.2,42925,2.8,1000000,Free,0.0,Everyone,Communication,27,8,2017
417,COMMUNICATION,4.5,5150471,,100000000,Free,0.0,Everyone,Communication,19,7,2018
418,COMMUNICATION,4.5,2511130,,50000000,Free,0.0,Everyone,Communication,2,7,2018
419,COMMUNICATION,4.4,3648480,3.3,100000000,Free,0.0,Teen,Communication,18,7,2018
420,COMMUNICATION,4.5,17714850,40000.0,500000000,Free,0.0,Teen,Communication,2,8,2018
421,COMMUNICATION,4.1,13100,2.2,1000000,Free,0.0,Everyone,Communication,20,3,2018
422,COMMUNICATION,4.2,27156,,1000000,Free,0.0,Everyone,Communication,31,5,2018
423,COMMUNICATION,4.1,55098,4.3,1000000,Free,0.0,Everyone,Communication,20,6,2018
424,COMMUNICATION,4.3,1133501,4.7,10000000,Free,0.0,Everyone,Communication,1,4,2016
425,COMMUNICATION,4.1,12578,2.3,500000,Free,0.0,Everyone,Communication,10,7,2017
426,COMMUNICATION,4.2,10965,2.3,500000,Free,0.0,Everyone,Communication,2,2,2015
427,COMMUNICATION,4.0,18247,,100000,Paid,3.99,Everyone,Communication,5,7,2018
428,COMMUNICATION,4.2,190613,11000.0,10000000,Free,0.0,Everyone,Communication,31,7,2018
429,COMMUNICATION,4.2,125232,2.7,10000000,Free,0.0,Everyone,Communication,5,3,2017
430,COMMUNICATION,4.2,83239,14000.0,5000000,Free,0.0,Everyone,Communication,19,4,2018
431,COMMUNICATION,4.3,11334973,,500000000,Free,0.0,Everyone,Communication,18,7,2018
432,COMMUNICATION,4.3,72065,13000.0,1000000,Free,0.0,Everyone,Communication,18,4,2018
433,COMMUNICATION,4.4,27540,3.7,1000000,Free,0.0,Everyone,Communication,5,1,2018
434,COMMUNICATION,4.2,104990,10000.0,5000000,Free,0.0,Everyone,Communication,15,5,2018
435,COMMUNICATION,4.4,177703,13000.0,10000000,Free,0.0,Mature 17+,Communication,25,7,2018
436,COMMUNICATION,4.1,17529,10000.0,1000000,Free,0.0,Everyone,Communication,26,7,2018
437,COMMUNICATION,4.2,177263,13000.0,10000000,Free,0.0,Mature 17+,Communication,13,7,2018
438,COMMUNICATION,4.8,237468,8.8,1000000,Free,0.0,Everyone,Communication,26,7,2018
439,COMMUNICATION,4.4,32254,5.5,1000000,Free,0.0,Everyone,Communication,4,12,2017
440,COMMUNICATION,4.4,483565,20000.0,10000000,Free,0.0,Everyone,Communication,29,7,2018
441,COMMUNICATION,4.4,552441,29000.0,10000000,Free,0.0,Everyone,Communication,1,8,2018
442,COMMUNICATION,4.0,60308,,5000000,Free,0.0,Everyone,Communication,22,6,2018
443,COMMUNICATION,4.5,457283,,10000000,Free,0.0,Everyone,Communication,24,5,2018
444,COMMUNICATION,4.4,93825,11000.0,5000000,Free,0.0,Everyone,Communication,5,7,2018
445,COMMUNICATION,4.1,32283,,1000000,Free,0.0,Everyone,Communication,26,7,2018
446,COMMUNICATION,4.2,15287,17000.0,1000000,Free,0.0,Everyone,Communication,24,1,2018
447,COMMUNICATION,4.5,205739,17000.0,5000000,Free,0.0,Everyone,Communication,26,7,2018
448,COMMUNICATION,4.3,14873,,1000000,Free,0.0,Everyone,Communication,12,7,2018
449,COMMUNICATION,4.5,7820209,,100000000,Free,0.0,Everyone,Communication,1,8,2018
450,COMMUNICATION,4.0,9498,118.0,1000000,Free,0.0,Everyone,Communication,7,6,2016
451,COMMUNICATION,4.3,4604483,,1000000000,Free,0.0,Everyone,Communication,2,8,2018
452,COMMUNICATION,4.3,4188142,16000.0,100000000,Free,0.0,Everyone,Communication,18,7,2018
453,COMMUNICATION,4.2,88427,5.1,5000000,Free,0.0,Everyone,Communication,6,1,2018
454,COMMUNICATION,4.5,305218,,10000000,Free,0.0,Everyone,Communication,3,8,2018
455,COMMUNICATION,4.6,183374,44000.0,1000000,Free,0.0,Everyone,Communication,1,8,2018
456,COMMUNICATION,4.1,20901,7.3,1000000,Free,0.0,Everyone,Communication,3,4,2018
457,COMMUNICATION,4.0,122595,30000.0,1000000,Free,0.0,Everyone,Communication,19,7,2018
458,COMMUNICATION,4.2,124346,695.0,10000000,Free,0.0,Everyone,Communication,6,7,2014
459,COMMUNICATION,4.6,837842,,50000000,Free,0.0,Everyone,Communication,3,8,2018
460,COMMUNICATION,4.1,255,1.6,10000,Free,0.0,Everyone,Communication,11,4,2017
461,COMMUNICATION,4.3,41420,19000.0,5000000,Free,0.0,Everyone,Communication,21,6,2018
462,COMMUNICATION,4.2,44706,,1000000,Free,0.0,Everyone,Communication,25,7,2018
463,COMMUNICATION,4.3,23707,,500000,Free,0.0,Everyone,Communication,9,8,2017
464,COMMUNICATION,4.0,3419513,,1000000000,Free,0.0,Everyone,Communication,21,7,2018
465,COMMUNICATION,4.3,4785988,11000.0,500000000,Free,0.0,Everyone,Communication,8,6,2018
466,COMMUNICATION,4.2,594728,,50000000,Free,0.0,Everyone,Communication,19,7,2018
467,COMMUNICATION,4.3,11335255,,500000000,Free,0.0,Everyone,Communication,18,7,2018
468,COMMUNICATION,4.1,10484169,,1000000000,Free,0.0,Everyone,Communication,3,8,2018
469,COMMUNICATION,4.2,5387446,,100000000,Free,0.0,Everyone,Communication,31,7,2018
470,COMMUNICATION,4.1,29208,23000.0,1000000,Free,0.0,Everyone,Communication,28,9,2016
471,COMMUNICATION,4.6,191032,26000.0,5000000,Free,0.0,Everyone,Communication,4,8,2018
472,COMMUNICATION,4.3,350154,,10000000,Free,0.0,Everyone,Communication,29,7,2018
473,COMMUNICATION,4.2,244863,,10000000,Free,0.0,Everyone,Communication,29,5,2018
474,COMMUNICATION,4.2,10790289,,500000000,Free,0.0,Everyone,Communication,26,7,2018
475,COMMUNICATION,4.3,2546527,,100000000,Free,0.0,Everyone,Communication,3,8,2018
476,DATING,4.2,1545,,10000,Paid,3.99,Mature 17+,Dating,19,6,2018
477,DATING,2.6,57,6.2,1000,Paid,6.99,Everyone,Dating,25,10,2017
478,DATING,,0,20000.0,50,Paid,1.49,Teen,Dating,1,9,2017
479,DATING,,0,18.0,100,Paid,2.99,Everyone,Dating,25,7,2017
480,DATING,,4,1.2,100,Paid,3.99,Teen,Dating,2,8,2018
481,DATING,3.5,2,17000.0,100,Paid,7.99,Mature 17+,Dating,21,1,2017
482,DATING,4.0,516801,,10000000,Free,0.0,Mature 17+,Dating,2,8,2018
483,DATING,4.1,285726,15000.0,10000000,Free,0.0,Mature 17+,Dating,30,7,2018
484,DATING,3.7,76646,,10000000,Free,0.0,Mature 17+,Dating,23,7,2018
485,DATING,4.1,2556,56000.0,100000,Free,0.0,Mature 17+,Dating,1,8,2018
486,DATING,4.2,7779,12000.0,500000,Free,0.0,Mature 17+,Dating,3,8,2018
487,DATING,4.5,61637,11000.0,5000000,Free,0.0,Mature 17+,Dating,31,7,2018
488,DATING,4.4,12632,29000.0,1000000,Free,0.0,Mature 17+,Dating,27,7,2018
489,DATING,4.2,313724,,10000000,Free,0.0,Mature 17+,Dating,4,8,2018
490,DATING,4.0,48845,40000.0,1000000,Free,0.0,Mature 17+,Dating,1,8,2018
491,DATING,4.1,305708,,10000000,Free,0.0,Mature 17+,Dating,2,8,2018
492,DATING,3.1,31320,53000.0,5000000,Free,0.0,Mature 17+,Dating,30,7,2018
493,DATING,4.4,172460,3.1,5000000,Free,0.0,Mature 17+,Dating,4,8,2018
494,DATING,4.2,4195,24000.0,100000,Free,0.0,Mature 17+,Dating,25,7,2018
495,DATING,4.1,11633,23000.0,500000,Free,0.0,Mature 17+,Dating,24,7,2018
496,DATING,3.9,10212,5.0,1000000,Free,0.0,Mature 17+,Dating,25,7,2018
497,DATING,4.3,37053,44000.0,1000000,Free,0.0,Mature 17+,Dating,3,8,2018
498,DATING,4.4,667,27000.0,10000,Free,0.0,Mature 17+,Dating,3,8,2018
499,DATING,3.5,13202,6.1,1000000,Free,0.0,Mature 17+,Dating,7,7,2018
500,DATING,4.0,28671,,1000000,Free,0.0,Mature 17+,Dating,1,8,2018
501,DATING,3.3,1157,21000.0,100000,Free,0.0,Mature 17+,Dating,27,1,2017
502,DATING,4.5,212626,11000.0,10000000,Free,0.0,Mature 17+,Dating,31,7,2018
503,DATING,4.4,222888,21000.0,1000000,Free,0.0,Mature 17+,Dating,17,7,2018
504,DATING,4.1,2067,24000.0,100000,Free,0.0,Mature 17+,Dating,25,7,2018
505,DATING,3.9,1643,31000.0,500000,Free,0.0,Mature 17+,Dating,3,7,2018
506,DATING,3.9,105,27000.0,5000,Free,0.0,Mature 17+,Dating,19,6,2018
507,DATING,3.6,3414,6.2,500000,Free,0.0,Mature 17+,Dating,6,6,2018
508,DATING,4.0,42194,,5000000,Free,0.0,Mature 17+,Dating,24,7,2018
509,DATING,3.6,11806,12000.0,1000000,Free,0.0,Mature 17+,Dating,26,6,2018
510,DATING,3.4,1999,8.0,100000,Free,0.0,Mature 17+,Dating,3,2,2017
511,DATING,4.2,22544,5.9,1000000,Free,0.0,Mature 17+,Dating,27,7,2018
512,DATING,4.1,97684,7.9,1000000,Free,0.0,Mature 17+,Dating,10,7,2018
513,DATING,3.4,2519,5.0,100000,Free,0.0,Mature 17+,Dating,25,7,2018
514,DATING,3.0,1146,1.4,100000,Free,0.0,Mature 17+,Dating,25,2,2016
515,DATING,4.6,13046,13000.0,500000,Free,0.0,Mature 17+,Dating,31,7,2018
516,DATING,4.1,17268,40000.0,500000,Free,0.0,Mature 17+,Dating,25,6,2018
517,DATING,3.9,8722,13000.0,500000,Free,0.0,Mature 17+,Dating,20,6,2018
518,DATING,1.9,953,19000.0,100000,Free,0.0,Mature 17+,Dating,18,7,2018
519,DATING,3.5,2593,5.0,500000,Free,0.0,Mature 17+,Dating,25,7,2018
520,DATING,2.5,5377,19000.0,500000,Free,0.0,Mature 17+,Dating,31,7,2018
521,DATING,3.9,852,27000.0,100000,Free,0.0,Mature 17+,Dating,30,7,2018
522,DATING,3.4,212,3.0,50000,Free,0.0,Mature 17+,Dating,13,6,2018
523,DATING,3.5,1972,13000.0,1000000,Free,0.0,Mature 17+,Dating,12,5,2018
524,DATING,4.4,35206,7.2,1000000,Free,0.0,Everyone,Dating,21,5,2018
525,DATING,3.8,5164,25000.0,100000,Free,0.0,Mature 17+,Dating,24,7,2018
526,DATING,4.2,1939,,100000,Free,0.0,Mature 17+,Dating,8,1,2017
527,DATING,2.5,277,5.7,100000,Free,0.0,Mature 17+,Dating,4,12,2017
528,DATING,2.8,80,5.5,10000,Free,0.0,Teen,Dating,6,11,2017
529,DATING,4.1,825,,100000,Free,0.0,Mature 17+,Dating,28,12,2017
530,DATING,4.2,40035,6.5,1000000,Free,0.0,Mature 17+,Dating,27,7,2018
531,DATING,3.5,1093,5.8,100000,Free,0.0,Mature 17+,Dating,28,1,2017
532,DATING,4.3,135418,,10000000,Free,0.0,Mature 17+,Dating,7,7,2018
533,DATING,3.3,1601,3.8,500000,Free,0.0,Mature 17+,Dating,1,2,2017
534,DATING,4.1,2212,41000.0,100000,Free,0.0,Mature 17+,Dating,20,6,2018
535,DATING,4.2,57081,7.9,1000000,Free,0.0,Mature 17+,Dating,27,7,2018
536,DATING,3.5,241,2.8,50000,Free,0.0,Mature 17+,Dating,1,6,2018
537,DATING,4.2,63986,20000.0,5000000,Free,0.0,Mature 17+,Dating,31,5,2018
538,DATING,4.4,7888,15000.0,500000,Free,0.0,Mature 17+,Dating,29,4,2018
539,DATING,4.1,535,28000.0,100000,Free,0.0,Mature 17+,Dating,29,3,2018
540,DATING,4.2,5084,9.6,100000,Free,0.0,Mature 17+,Dating,3,8,2018
541,DATING,4.3,2430,13000.0,500000,Free,0.0,Mature 17+,Dating,26,7,2018
542,DATING,4.1,285726,15000.0,10000000,Free,0.0,Mature 17+,Dating,30,7,2018
543,DATING,4.0,48845,40000.0,1000000,Free,0.0,Mature 17+,Dating,1,8,2018
544,DATING,4.1,2556,56000.0,100000,Free,0.0,Mature 17+,Dating,1,8,2018
545,DATING,4.2,7779,12000.0,500000,Free,0.0,Mature 17+,Dating,3,8,2018
546,DATING,3.0,837,9.4,100000,Free,0.0,Mature 17+,Dating,16,7,2018
547,DATING,4.4,12632,29000.0,1000000,Free,0.0,Mature 17+,Dating,27,7,2018
548,DATING,4.5,61637,11000.0,5000000,Free,0.0,Mature 17+,Dating,31,7,2018
549,DATING,2.5,5377,19000.0,500000,Free,0.0,Mature 17+,Dating,31,7,2018
550,DATING,4.1,11633,23000.0,500000,Free,0.0,Mature 17+,Dating,24,7,2018
551,DATING,4.2,313724,,10000000,Free,0.0,Mature 17+,Dating,4,8,2018
552,DATING,4.0,738,27000.0,10000,Free,0.0,Mature 17+,Dating,1,8,2018
553,DATING,4.1,305708,,10000000,Free,0.0,Mature 17+,Dating,2,8,2018
554,DATING,1.9,953,19000.0,100000,Free,0.0,Mature 17+,Dating,18,7,2018
555,DATING,3.3,4631,45000.0,100000,Free,0.0,Mature 17+,Dating,4,8,2018
556,DATING,4.4,222888,21000.0,1000000,Free,0.0,Mature 17+,Dating,17,7,2018
557,DATING,4.1,17268,40000.0,500000,Free,0.0,Mature 17+,Dating,25,6,2018
558,DATING,3.8,5164,25000.0,100000,Free,0.0,Mature 17+,Dating,24,7,2018
559,DATING,4.1,4953,15000.0,1000000,Free,0.0,Teen,Dating,1,8,2018
560,DATING,4.2,4195,24000.0,100000,Free,0.0,Mature 17+,Dating,25,7,2018
561,DATING,4.0,28671,,1000000,Free,0.0,Mature 17+,Dating,1,8,2018
562,DATING,4.5,212626,11000.0,10000000,Free,0.0,Mature 17+,Dating,31,7,2018
563,DATING,3.7,1439,38000.0,50000,Free,0.0,Mature 17+,Dating,30,7,2018
564,DATING,3.9,1645,31000.0,500000,Free,0.0,Mature 17+,Dating,3,7,2018
565,DATING,3.5,13204,6.1,1000000,Free,0.0,Mature 17+,Dating,7,7,2018
566,DATING,3.9,853,27000.0,100000,Free,0.0,Mature 17+,Dating,30,7,2018
567,DATING,4.0,337,32000.0,10000,Free,0.0,Mature 17+,Dating,31,7,2018
